Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
471,CA-2017-143798,10-12-17,12-12-17,First Class,AW-10840,Anthony Witt,Pennsylvania,19140,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88,2,0.2,23.316
472,CA-2017-129833,09-12-17,15-12-17,Standard Class,HF-14995,Herbert Flentye,Indiana,46203,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",33.45,5,0,15.387
473,CA-2017-129833,09-12-17,15-12-17,Standard Class,HF-14995,Herbert Flentye,Indiana,46203,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,10.4,5,0,5.096
474,CA-2017-123491,30-10-17,05-11-17,Standard Class,JK-15205,Jamie Kunitz,California,94122,West,OFF-LA-10003077,Office Supplies,Labels,Avery 500,43.86,6,0,20.6142
475,CA-2017-123491,30-10-17,05-11-17,Standard Class,JK-15205,Jamie Kunitz,California,94122,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,0.2,16.704
476,CA-2017-123491,30-10-17,05-11-17,Standard Class,JK-15205,Jamie Kunitz,California,94122,West,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",7.42,2,0,3.71
477,CA-2017-123491,30-10-17,05-11-17,Standard Class,JK-15205,Jamie Kunitz,California,94122,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",71.992,1,0.2,-0.8999
478,CA-2017-123491,30-10-17,05-11-17,Standard Class,JK-15205,Jamie Kunitz,California,94122,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0,6.567
479,CA-2017-123491,30-10-17,05-11-17,Standard Class,JK-15205,Jamie Kunitz,California,94122,West,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",1702.12,14,0,510.636
480,US-2017-124968,08-09-17,13-09-17,Second Class,MM-18055,Michelle Moray,Illinois,60610,Central,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,765.625,7,0.5,-566.5625
481,CA-2017-104003,07-10-17,13-10-17,Standard Class,DC-13285,Debra Catini,California,94110,West,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,307.666,2,0.15,-14.4784
482,US-2017-164056,29-04-17,04-05-17,Second Class,FM-14215,Filia McAdams,Ohio,43017,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1048.35,5,0.4,-69.89
483,CA-2017-101483,29-07-17,01-08-17,Second Class,AG-10675,Anna Gayman,North Carolina,28540,South,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.848,2,0.2,6.534
484,CA-2017-101483,29-07-17,01-08-17,Second Class,AG-10675,Anna Gayman,North Carolina,28540,South,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22,5,0.2,1.375
485,CA-2017-101483,29-07-17,01-08-17,Second Class,AG-10675,Anna Gayman,North Carolina,28540,South,OFF-AR-10002833,Office Supplies,Art,Newell 322,4.368,3,0.2,0.3822
486,CA-2017-152807,30-10-17,03-11-17,Standard Class,MC-18100,Mick Crebagga,Pennsylvania,19140,East,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,20.736,4,0.2,7.2576
487,CA-2017-152807,30-10-17,03-11-17,Standard Class,MC-18100,Mick Crebagga,Pennsylvania,19140,East,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",7.168,2,0.2,0.9856
488,CA-2017-152807,30-10-17,03-11-17,Standard Class,MC-18100,Mick Crebagga,Pennsylvania,19140,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,11.168,2,0.2,-2.5128
489,CA-2017-152807,30-10-17,03-11-17,Standard Class,MC-18100,Mick Crebagga,Pennsylvania,19140,East,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,442.4,7,0.2,-55.3
490,CA-2017-168837,14-10-17,17-10-17,First Class,JW-15955,Joni Wasserman,California,94601,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,9.46,2,0,3.6894
491,CA-2017-116715,02-12-17,05-12-17,First Class,VW-21775,Victoria Wilson,California,94122,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",559.62,9,0,151.0974
492,CA-2017-116715,02-12-17,05-12-17,First Class,VW-21775,Victoria Wilson,California,94122,West,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,109.92,2,0,53.8608
493,CA-2017-116715,02-12-17,05-12-17,First Class,VW-21775,Victoria Wilson,California,94122,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,8.56,2,0,3.852
494,CA-2017-146024,02-03-17,08-03-17,Standard Class,SC-20770,Stewart Carmichael,Texas,75081,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,6.976,4,0.2,-1.3952
495,CA-2017-146024,02-03-17,08-03-17,Standard Class,SC-20770,Stewart Carmichael,Texas,75081,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,12.222,7,0.8,-20.1663
496,CA-2017-166317,22-09-17,26-09-17,Standard Class,JE-15610,Jim Epp,Wisconsin,53209,Central,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,219.84,4,0,107.7216
497,CA-2017-166317,22-09-17,26-09-17,Standard Class,JE-15610,Jim Epp,Wisconsin,53209,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0,9.816
498,CA-2017-166317,22-09-17,26-09-17,Standard Class,JE-15610,Jim Epp,Wisconsin,53209,Central,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,33.04,8,0,15.5288
499,CA-2017-166317,22-09-17,26-09-17,Standard Class,JE-15610,Jim Epp,Wisconsin,53209,Central,TEC-PH-10001615,Technology,Phones,AT&T CL82213,86.97,3,0,25.2213
500,US-2017-139465,27-08-17,30-08-17,First Class,MR-17545,Mathew Reese,New York,10024,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,63.84,8,0,16.5984
501,US-2017-139465,27-08-17,30-08-17,First Class,MR-17545,Mathew Reese,New York,10024,East,TEC-PH-10000455,Technology,Phones,GE 30522EE2,347.97,3,0,100.9113
502,US-2017-139465,27-08-17,30-08-17,First Class,MR-17545,Mathew Reese,New York,10024,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,37.008,6,0.2,11.565
503,CA-2017-158379,22-09-17,26-09-17,Second Class,JA-15970,Joseph Airdo,Pennsylvania,19134,East,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,5.607,1,0.7,-4.2987
504,CA-2017-158379,22-09-17,26-09-17,Second Class,JA-15970,Joseph Airdo,Pennsylvania,19134,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4663.736,7,0.2,-1049.3406
505,CA-2017-158379,22-09-17,26-09-17,Second Class,JA-15970,Joseph Airdo,Pennsylvania,19134,East,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,79.984,2,0.2,22.9954
506,US-2017-161193,20-11-17,26-11-17,Standard Class,BT-11680,Brian Thompson,Ohio,43055,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,5,0.2,28.13
507,US-2017-161193,20-11-17,26-11-17,Standard Class,BT-11680,Brian Thompson,Ohio,43055,East,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",4.656,2,0.2,1.5714
508,CA-2017-145884,21-10-17,21-10-17,Same Day,SL-20155,Sara Luxemburg,Oklahoma,74403,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1439.92,8,0,374.3792
509,CA-2017-145884,21-10-17,21-10-17,Same Day,SL-20155,Sara Luxemburg,Oklahoma,74403,Central,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,262.11,1,0,62.9064
510,CA-2017-162691,01-08-17,07-08-17,Standard Class,AS-10045,Aaron Smayling,Texas,78745,Central,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1439.982,3,0.4,-263.9967
511,CA-2017-162691,01-08-17,07-08-17,Standard Class,AS-10045,Aaron Smayling,Texas,78745,Central,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,36.288,7,0.2,12.7008
512,CA-2017-122693,19-02-17,21-02-17,Second Class,NH-18610,Nicole Hansen,Georgia,30076,South,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,1245.86,7,0,361.2994
513,US-2017-113852,29-07-17,02-08-17,Standard Class,GW-14605,Giulietta Weimer,Washington,98115,West,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3,0,11.7741
514,US-2017-158512,12-01-17,17-01-17,Second Class,DA-13450,Dianna Arnett,District of Columbia,20016,East,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,40.08,6,0,19.2384
515,US-2017-158512,12-01-17,17-01-17,Second Class,DA-13450,Dianna Arnett,District of Columbia,20016,East,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,37.68,2,0,15.8256
516,CA-2017-128370,10-09-17,10-09-17,Same Day,FH-14275,Frank Hawley,California,90004,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,362.352,3,0.2,27.1764
517,CA-2017-128370,10-09-17,10-09-17,Same Day,FH-14275,Frank Hawley,California,90004,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.184,2,0.2,2.245
518,US-2017-158218,12-05-17,15-05-17,Second Class,AC-10420,Alyssa Crouse,Texas,77041,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92,5,0.2,-15.99
519,US-2017-158218,12-05-17,15-05-17,Second Class,AC-10420,Alyssa Crouse,Texas,77041,Central,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",34.24,4,0.8,-53.072
520,US-2017-121251,26-03-17,27-03-17,First Class,GM-14440,Gary McGarr,New York,10009,East,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",257.568,2,0.2,-28.9764
521,US-2017-121251,26-03-17,27-03-17,First Class,GM-14440,Gary McGarr,New York,10009,East,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),119.96,4,0,33.5888
522,US-2017-116659,12-11-17,12-11-17,Same Day,NG-18355,Nat Gilpin,Ohio,43055,East,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,370.782,3,0.4,-92.6955
523,CA-2017-118857,15-04-17,18-04-17,First Class,AH-10075,Adam Hart,Nevada,89015,West,FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",196.45,5,0,70.722
524,CA-2017-142888,21-11-17,25-11-17,Standard Class,BP-11230,Benjamin Patterson,Washington,99207,West,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,70.98,1,0,20.5842
525,CA-2017-112039,25-03-17,29-03-17,Standard Class,JC-15775,John Castell,Texas,78207,Central,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,470.376,3,0.2,47.0376
526,US-2017-166611,28-03-17,02-04-17,Standard Class,CK-12760,Cyma Kinney,Florida,32216,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,68.742,9,0.7,-48.1194
527,CA-2017-154718,19-01-17,23-01-17,Second Class,DL-12865,Dan Lawera,Texas,76248,Central,OFF-LA-10003714,Office Supplies,Labels,Avery 510,6,2,0.2,2.1
528,CA-2017-145310,22-12-17,24-12-17,Second Class,JP-15520,Jeremy Pistek,Florida,32127,South,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,7.824,1,0.2,2.934
529,US-2017-108063,02-12-17,05-12-17,First Class,AS-10090,Adam Shillingsburg,Virginia,22901,South,OFF-AR-10001446,Office Supplies,Art,Newell 309,34.65,3,0,10.395
530,CA-2017-141789,03-10-17,06-10-17,First Class,AC-10450,Amy Cox,Minnesota,55407,Central,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0,843.1706
531,CA-2017-167094,21-10-17,22-10-17,First Class,DK-12835,Damala Kotsonis,Oregon,97477,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,5.184,1,0.2,1.8144
532,CA-2017-167094,21-10-17,22-10-17,First Class,DK-12835,Damala Kotsonis,Oregon,97477,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,478.48,2,0.2,47.848
533,CA-2017-167094,21-10-17,22-10-17,First Class,DK-12835,Damala Kotsonis,Oregon,97477,West,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,28.4,2,0.2,6.745
534,CA-2017-154410,21-10-17,24-10-17,First Class,MD-17860,Michael Dominguez,Indiana,46203,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,909.12,8,0,9.0912
535,CA-2017-105886,18-12-17,23-12-17,Standard Class,DB-13660,Duane Benoit,New York,11572,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",18.96,2,0,8.532
536,CA-2017-121503,03-07-17,06-07-17,Second Class,FH-14275,Frank Hawley,Texas,77041,Central,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,273.896,7,0.2,92.4399
537,CA-2017-121503,03-07-17,06-07-17,Second Class,FH-14275,Frank Hawley,Texas,77041,Central,TEC-MA-10003674,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,597.132,3,0.4,49.761
538,CA-2017-124597,30-04-17,05-05-17,Standard Class,AS-10630,Ann Steele,Florida,33437,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,4.608,2,0.2,1.6704
539,CA-2017-124597,30-04-17,05-05-17,Standard Class,AS-10630,Ann Steele,Florida,33437,South,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,15.528,3,0.2,4.8525
540,CA-2017-124597,30-04-17,05-05-17,Standard Class,AS-10630,Ann Steele,Florida,33437,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,11.952,3,0.2,3.8844
541,US-2017-111423,17-08-17,19-08-17,First Class,EH-13765,Edward Hooks,New York,13601,East,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,0.2,302.373
542,US-2017-111423,17-08-17,19-08-17,First Class,EH-13765,Edward Hooks,New York,13601,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,462.564,2,0.1,97.6524
543,CA-2017-126865,05-12-17,07-12-17,Second Class,NP-18325,Naresj Patel,California,92024,West,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,92.94,3,0,41.823
544,CA-2017-102834,09-03-17,13-03-17,Standard Class,LW-16990,Lindsay Williams,California,94110,West,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,199.98,2,0,69.993
545,CA-2017-121538,28-11-17,01-12-17,First Class,RH-19495,Rick Hansen,Colorado,80219,West,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768,2,0.2,31.0688
546,US-2017-101539,16-03-17,18-03-17,Second Class,VM-21685,Valerie Mitchum,Washington,98105,West,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,6.48,1,0,3.1104
547,US-2017-101539,16-03-17,18-03-17,Second Class,VM-21685,Valerie Mitchum,Washington,98105,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,46.51,1,0,1.8604
548,US-2017-101539,16-03-17,18-03-17,Second Class,VM-21685,Valerie Mitchum,Washington,98105,West,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,659.976,3,0.2,49.4982
549,CA-2017-161200,06-08-17,10-08-17,Second Class,SV-20365,Seth Vernon,Louisiana,70506,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,145.74,3,0,23.3184
550,CA-2017-161200,06-08-17,10-08-17,Second Class,SV-20365,Seth Vernon,Louisiana,70506,South,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,15.4,5,0,7.392
551,CA-2017-101245,27-11-17,03-12-17,Standard Class,LW-16990,Lindsay Williams,California,94109,West,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,244.55,5,0,114.9385
552,CA-2017-101245,27-11-17,03-12-17,Standard Class,LW-16990,Lindsay Williams,California,94109,West,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,166.16,8,0,59.8176
553,CA-2017-144064,29-08-17,01-09-17,First Class,CP-12085,Cathy Prescott,Illinois,62301,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505,47.36,4,0.2,17.76
554,CA-2017-144064,29-08-17,01-09-17,First Class,CP-12085,Cathy Prescott,Illinois,62301,Central,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,27.44,2,0.2,2.401
555,CA-2017-144064,29-08-17,01-09-17,First Class,CP-12085,Cathy Prescott,Illinois,62301,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,3.24,9,0.8,-5.184
556,CA-2017-157987,02-09-17,06-09-17,Standard Class,AC-10615,Ann Chong,New York,10009,East,OFF-AR-10000658,Office Supplies,Art,Newell 324,23.1,2,0,6.468
557,CA-2017-157987,02-09-17,06-09-17,Standard Class,AC-10615,Ann Chong,New York,10009,East,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,11.54,2,0,3.462
558,CA-2017-157987,02-09-17,06-09-17,Standard Class,AC-10615,Ann Chong,New York,10009,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,254.526,1,0.4,-93.3262
559,CA-2017-157987,02-09-17,06-09-17,Standard Class,AC-10615,Ann Chong,New York,10009,East,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,12.98,1,0,3.7642
560,CA-2017-157987,02-09-17,06-09-17,Standard Class,AC-10615,Ann Chong,New York,10009,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",26.432,8,0.2,8.9208
561,CA-2017-157987,02-09-17,06-09-17,Standard Class,AC-10615,Ann Chong,New York,10009,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,197.97,3,0,57.4113
562,CA-2017-157987,02-09-17,06-09-17,Standard Class,AC-10615,Ann Chong,New York,10009,East,OFF-LA-10001641,Office Supplies,Labels,Avery 518,18.9,6,0,9.072
563,CA-2017-157987,02-09-17,06-09-17,Standard Class,AC-10615,Ann Chong,New York,10009,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1282.41,5,0.1,213.735
564,CA-2017-157987,02-09-17,06-09-17,Standard Class,AC-10615,Ann Chong,New York,10009,East,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,4.92,3,0,2.214
565,CA-2017-157987,02-09-17,06-09-17,Standard Class,AC-10615,Ann Chong,New York,10009,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238,2,0,38.08
566,CA-2017-157987,02-09-17,06-09-17,Standard Class,AC-10615,Ann Chong,New York,10009,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,0,40.3128
567,CA-2017-157987,02-09-17,06-09-17,Standard Class,AC-10615,Ann Chong,New York,10009,East,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,17.12,4,0,7.704
568,CA-2017-110905,10-09-17,15-09-17,Second Class,RW-19690,Robert Waldorf,Missouri,65807,Central,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,16.2,3,0,7.776
569,CA-2017-110905,10-09-17,15-09-17,Second Class,RW-19690,Robert Waldorf,Missouri,65807,Central,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",33.99,3,0,14.6157
570,CA-2017-110905,10-09-17,15-09-17,Second Class,RW-19690,Robert Waldorf,Missouri,65807,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,296.85,5,0,53.433
571,CA-2017-110905,10-09-17,15-09-17,Second Class,RW-19690,Robert Waldorf,Missouri,65807,Central,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,112.8,6,0,6.768
572,CA-2017-110905,10-09-17,15-09-17,Second Class,RW-19690,Robert Waldorf,Missouri,65807,Central,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,13.71,3,0,6.5808
573,CA-2017-110905,10-09-17,15-09-17,Second Class,RW-19690,Robert Waldorf,Missouri,65807,Central,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,24.9,5,0,11.703
574,CA-2017-110905,10-09-17,15-09-17,Second Class,RW-19690,Robert Waldorf,Missouri,65807,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,286.29,3,0,17.1774
575,CA-2017-110905,10-09-17,15-09-17,Second Class,RW-19690,Robert Waldorf,Missouri,65807,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,24.18,2,0,7.254
576,CA-2017-165841,21-12-17,28-12-17,Standard Class,DB-13210,Dean Braden,New Jersey,7501,East,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,281.97,3,0,78.9516
577,CA-2017-165841,21-12-17,28-12-17,Standard Class,DB-13210,Dean Braden,New Jersey,7501,East,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,5,0,20.155
578,CA-2017-165841,21-12-17,28-12-17,Standard Class,DB-13210,Dean Braden,New Jersey,7501,East,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,166.44,3,0,79.8912
579,CA-2017-117485,23-09-17,29-09-17,Standard Class,BD-11320,Bill Donatelli,Oklahoma,74133,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,4,0,102.186
580,CA-2017-140242,06-05-17,11-05-17,Standard Class,ML-17755,Max Ludwig,Illinois,60623,Central,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,6.408,3,0.2,0.6408
581,CA-2017-140242,06-05-17,11-05-17,Standard Class,ML-17755,Max Ludwig,Illinois,60623,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395
