Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,State,Postal Code,Region
CA-2017-149559,12-09-17,Same Day,KF-16285,Karen Ferguson,California,90805,West
CA-2017-125290,10-11-17,Second Class,CC-12430,Chuck Clark,Minnesota,55407,Central
CA-2017-125290,10-11-17,Second Class,CC-12430,Chuck Clark,Minnesota,55407,Central
CA-2017-121419,04-04-17,First Class,TC-21475,Tony Chapman,Georgia,31907,South
CA-2017-121419,04-04-17,First Class,TC-21475,Tony Chapman,Georgia,31907,South
US-2017-148054,11-10-17,Standard Class,NZ-18565,Nick Zandusky,Idaho,83642,West
US-2017-148054,11-10-17,Standard Class,NZ-18565,Nick Zandusky,Idaho,83642,West
US-2017-148054,11-10-17,Standard Class,NZ-18565,Nick Zandusky,Idaho,83642,West
CA-2017-131492,24-10-17,Second Class,HH-15010,Hilary Holden,California,94110,West
CA-2017-131492,24-10-17,Second Class,HH-15010,Hilary Holden,California,94110,West
CA-2017-131492,24-10-17,Second Class,HH-15010,Hilary Holden,California,94110,West
CA-2017-131492,24-10-17,Second Class,HH-15010,Hilary Holden,California,94110,West
CA-2017-127621,07-03-17,Standard Class,RE-19450,Richard Eichhorn,Texas,75081,Central
CA-2017-106859,18-03-17,Second Class,BF-11215,Benjamin Farhat,New Mexico,87105,West
CA-2017-106859,18-03-17,Second Class,BF-11215,Benjamin Farhat,New Mexico,87105,West
CA-2017-106859,18-03-17,Second Class,BF-11215,Benjamin Farhat,New Mexico,87105,West
CA-2017-106859,18-03-17,Second Class,BF-11215,Benjamin Farhat,New Mexico,87105,West
CA-2017-106859,18-03-17,Second Class,BF-11215,Benjamin Farhat,New Mexico,87105,West
US-2017-120089,30-11-17,Same Day,ML-17755,Max Ludwig,Ohio,43615,East
CA-2017-101182,05-09-17,First Class,KB-16405,Katrina Bavinger,California,92307,West
CA-2017-101182,05-09-17,First Class,KB-16405,Katrina Bavinger,California,92307,West
US-2017-132297,02-06-17,Standard Class,DW-13480,Dianna Wilson,Kentucky,40214,South
US-2017-132297,02-06-17,Standard Class,DW-13480,Dianna Wilson,Kentucky,40214,South
CA-2017-118773,14-02-17,Standard Class,TP-21415,Tom Prescott,Texas,77070,Central
CA-2017-118773,14-02-17,Standard Class,TP-21415,Tom Prescott,Texas,77070,Central
CA-2017-118773,14-02-17,Standard Class,TP-21415,Tom Prescott,Texas,77070,Central
CA-2017-118773,14-02-17,Standard Class,TP-21415,Tom Prescott,Texas,77070,Central
US-2017-159205,02-04-17,Second Class,DB-12910,Daniel Byrd,Kentucky,42420,South
US-2017-159205,02-04-17,Second Class,DB-12910,Daniel Byrd,Kentucky,42420,South
CA-2017-135692,01-05-17,Standard Class,CV-12805,Cynthia Voltz,Texas,76106,Central
CA-2017-135692,01-05-17,Standard Class,CV-12805,Cynthia Voltz,Texas,76106,Central
CA-2017-131233,19-04-17,Standard Class,CS-12355,Christine Sundaresam,New York,10024,East
CA-2017-131233,19-04-17,Standard Class,CS-12355,Christine Sundaresam,New York,10024,East
CA-2017-119578,27-12-17,Second Class,JG-15310,Jason Gross,Rhode Island,2908,East
CA-2017-119578,27-12-17,Second Class,JG-15310,Jason Gross,Rhode Island,2908,East
US-2017-140074,29-03-17,Standard Class,EC-14050,Erin Creighton,New York,10024,East
CA-2017-127460,14-07-17,Standard Class,FG-14260,Frank Gastineau,Illinois,60505,Central
CA-2017-149895,12-09-17,Standard Class,EB-14110,Eugene Barchas,Pennsylvania,19134,East
CA-2017-147564,06-10-17,Standard Class,BP-11155,Becky Pak,New York,10011,East
CA-2017-164168,18-11-17,Standard Class,LS-16975,Lindsay Shagiari,Texas,75081,Central
CA-2017-164168,18-11-17,Standard Class,LS-16975,Lindsay Shagiari,Texas,75081,Central
CA-2017-164168,18-11-17,Standard Class,LS-16975,Lindsay Shagiari,Texas,75081,Central
CA-2017-164168,18-11-17,Standard Class,LS-16975,Lindsay Shagiari,Texas,75081,Central
CA-2017-164168,18-11-17,Standard Class,LS-16975,Lindsay Shagiari,Texas,75081,Central
CA-2017-164168,18-11-17,Standard Class,LS-16975,Lindsay Shagiari,Texas,75081,Central
CA-2017-162572,27-09-17,Second Class,RB-19360,Raymond Buch,Ohio,45231,East
CA-2017-162572,27-09-17,Second Class,RB-19360,Raymond Buch,Ohio,45231,East
CA-2017-131828,13-02-17,Second Class,CS-11845,Cari Sayre,Washington,98105,West
CA-2017-131828,13-02-17,Second Class,CS-11845,Cari Sayre,Washington,98105,West
CA-2017-150497,24-07-17,Standard Class,SM-20950,Suzanne McNair,Minnesota,55369,Central
CA-2017-107461,26-12-17,Second Class,PK-19075,Pete Kriz,South Carolina,29203,South
CA-2017-157483,18-11-17,Standard Class,EP-13915,Emily Phan,Michigan,48227,Central
US-2017-132059,29-09-17,Standard Class,AP-10915,Arthur Prichep,Colorado,80525,West
US-2017-132059,29-09-17,Standard Class,AP-10915,Arthur Prichep,Colorado,80525,West
CA-2017-122280,10-09-17,Same Day,SH-20395,Shahid Hopkins,New York,10024,East
CA-2017-105235,11-12-17,Standard Class,SM-20950,Suzanne McNair,New York,10011,East
CA-2017-105235,11-12-17,Standard Class,SM-20950,Suzanne McNair,New York,10011,East
CA-2017-105235,11-12-17,Standard Class,SM-20950,Suzanne McNair,New York,10011,East
CA-2017-152912,12-11-17,Second Class,BM-11650,Brian Moss,Maryland,21044,East
CA-2017-152912,12-11-17,Second Class,BM-11650,Brian Moss,Maryland,21044,East
CA-2017-152912,12-11-17,Second Class,BM-11650,Brian Moss,Maryland,21044,East
CA-2017-152912,12-11-17,Second Class,BM-11650,Brian Moss,Maryland,21044,East
CA-2017-159352,17-03-17,Standard Class,KB-16585,Ken Black,Massachusetts,1852,East
US-2017-146416,22-10-17,Second Class,JE-16165,Justin Ellison,California,95695,West
US-2017-146416,22-10-17,Second Class,JE-16165,Justin Ellison,California,95695,West
CA-2017-123981,08-10-17,Standard Class,RW-19630,Rob Williams,New York,10035,East
CA-2017-158953,08-06-17,Standard Class,ML-18040,Michelle Lonsdale,Texas,77489,Central
CA-2017-109750,28-07-17,Standard Class,FH-14365,Fred Hopkins,New York,10009,East
CA-2017-164000,22-12-17,Standard Class,AH-10030,Aaron Hawkins,Pennsylvania,19134,East
US-2017-108245,27-09-17,Standard Class,SH-19975,Sally Hughsby,Texas,77581,Central
US-2017-108245,27-09-17,Standard Class,SH-19975,Sally Hughsby,Texas,77581,Central
CA-2017-150189,10-07-17,First Class,VG-21790,Vivek Gonzalez,California,94403,West
CA-2017-104640,16-11-17,Standard Class,FH-14275,Frank Hawley,New York,10024,East
CA-2017-104640,16-11-17,Standard Class,FH-14275,Frank Hawley,New York,10024,East
CA-2017-131625,05-09-17,Second Class,BN-11515,Bradley Nguyen,New York,10009,East
US-2017-156356,22-04-17,Standard Class,ND-18370,Natalie DeCherney,Texas,77095,Central
US-2017-156356,22-04-17,Standard Class,ND-18370,Natalie DeCherney,Texas,77095,Central
US-2017-156356,22-04-17,Standard Class,ND-18370,Natalie DeCherney,Texas,77095,Central
CA-2017-114524,05-04-17,Second Class,EG-13900,Emily Grady,Illinois,60623,Central
CA-2017-113355,05-12-17,Standard Class,SJ-20215,Sarah Jordon,Texas,75051,Central
CA-2017-113355,05-12-17,Standard Class,SJ-20215,Sarah Jordon,Texas,75051,Central
US-2017-140907,12-12-17,Second Class,BP-11185,Ben Peterman,Washington,98103,West
US-2017-140907,12-12-17,Second Class,BP-11185,Ben Peterman,Washington,98103,West
US-2017-140907,12-12-17,Second Class,BP-11185,Ben Peterman,Washington,98103,West
CA-2017-119389,19-04-17,First Class,BG-11740,Bruce Geld,Pennsylvania,19120,East
CA-2017-110373,30-10-17,Second Class,MA-17560,Matt Abelman,Illinois,60610,Central
CA-2017-110373,30-10-17,Second Class,MA-17560,Matt Abelman,Illinois,60610,Central
CA-2017-133865,12-05-17,Standard Class,PS-19045,Penelope Sewall,California,90032,West
CA-2017-116358,06-11-17,Standard Class,KM-16225,Kalyca Meade,Kansas,66212,Central
CA-2017-116358,06-11-17,Standard Class,KM-16225,Kalyca Meade,Kansas,66212,Central
CA-2017-150525,25-02-17,Standard Class,JP-16135,Julie Prescott,Oklahoma,74403,Central
CA-2017-150525,25-02-17,Standard Class,JP-16135,Julie Prescott,Oklahoma,74403,Central
CA-2017-113418,03-10-17,First Class,CM-12655,Corinna Mitchell,New York,10035,East
CA-2017-136308,16-11-17,Same Day,MW-18235,Mitch Willingham,California,94122,West
CA-2017-169978,28-12-17,Standard Class,HG-15025,Hunter Glantz,New York,11572,East
CA-2017-169978,28-12-17,Standard Class,HG-15025,Hunter Glantz,New York,11572,East
CA-2017-161739,15-11-17,Second Class,EB-13750,Edward Becker,Texas,78664,Central
CA-2017-122595,20-12-17,Standard Class,GM-14455,Gary Mitchum,Illinois,60653,Central
CA-2017-122595,20-12-17,Standard Class,GM-14455,Gary Mitchum,Illinois,60653,Central
CA-2017-122595,20-12-17,Standard Class,GM-14455,Gary Mitchum,Illinois,60653,Central
US-2017-109253,22-08-17,First Class,PR-18880,Patrick Ryan,California,94601,West
US-2017-109253,22-08-17,First Class,PR-18880,Patrick Ryan,California,94601,West
US-2017-109253,22-08-17,First Class,PR-18880,Patrick Ryan,California,94601,West
US-2017-109253,22-08-17,First Class,PR-18880,Patrick Ryan,California,94601,West
US-2017-109253,22-08-17,First Class,PR-18880,Patrick Ryan,California,94601,West
US-2017-109253,22-08-17,First Class,PR-18880,Patrick Ryan,California,94601,West
US-2017-109253,22-08-17,First Class,PR-18880,Patrick Ryan,California,94601,West
CA-2017-154732,07-11-17,First Class,AH-10195,Alan Haines,Illinois,60623,Central
CA-2017-100335,13-09-17,Standard Class,NF-18595,Nicole Fjeld,Illinois,60610,Central
CA-2017-123778,30-09-17,Standard Class,BS-11755,Bruce Stewart,California,94122,West
CA-2017-123778,30-09-17,Standard Class,BS-11755,Bruce Stewart,California,94122,West
CA-2017-142867,21-03-17,Standard Class,PO-19180,Philisse Overcash,Texas,77095,Central
CA-2017-142867,21-03-17,Standard Class,PO-19180,Philisse Overcash,Texas,77095,Central
CA-2017-103156,24-11-17,First Class,TD-20995,Tamara Dahlen,Pennsylvania,19120,East
US-2017-162208,30-08-17,First Class,SP-20620,Stefania Perrino,Florida,33614,South
CA-2017-148404,11-10-17,Standard Class,Dp-13240,Dean percer,North Carolina,28205,South
CA-2017-148404,11-10-17,Standard Class,Dp-13240,Dean percer,North Carolina,28205,South
CA-2017-148404,11-10-17,Standard Class,Dp-13240,Dean percer,North Carolina,28205,South
CA-2017-148404,11-10-17,Standard Class,Dp-13240,Dean percer,North Carolina,28205,South
CA-2017-148404,11-10-17,Standard Class,Dp-13240,Dean percer,North Carolina,28205,South
CA-2017-101077,30-03-17,Second Class,DB-13660,Duane Benoit,Texas,75081,Central
US-2017-131583,10-06-17,Same Day,CL-11890,Carl Ludwig,Pennsylvania,19143,East
US-2017-148362,08-07-17,Standard Class,KF-16285,Karen Ferguson,Indiana,46203,Central
US-2017-148362,08-07-17,Standard Class,KF-16285,Karen Ferguson,Indiana,46203,Central
US-2017-148362,08-07-17,Standard Class,KF-16285,Karen Ferguson,Indiana,46203,Central
CA-2017-168739,05-06-17,Standard Class,HZ-14950,Henia Zydlo,Texas,77095,Central
US-2017-150847,06-05-17,Standard Class,JF-15490,Jeremy Farry,Ohio,43229,East
US-2017-111024,06-07-17,Second Class,SZ-20035,Sam Zeldin,Ohio,43130,East
US-2017-111024,06-07-17,Second Class,SZ-20035,Sam Zeldin,Ohio,43130,East
US-2017-111024,06-07-17,Second Class,SZ-20035,Sam Zeldin,Ohio,43130,East
CA-2017-148264,09-12-17,First Class,LF-17185,Luke Foster,California,90301,West
CA-2017-148264,09-12-17,First Class,LF-17185,Luke Foster,California,90301,West
CA-2017-148264,09-12-17,First Class,LF-17185,Luke Foster,California,90301,West
CA-2017-131212,09-12-17,Standard Class,AB-10165,Alan Barnes,Washington,98006,West
CA-2017-131212,09-12-17,Standard Class,AB-10165,Alan Barnes,Washington,98006,West
CA-2017-152583,30-10-17,Same Day,RA-19945,Ryan Akin,Texas,75217,Central
CA-2017-152583,30-10-17,Same Day,RA-19945,Ryan Akin,Texas,75217,Central
CA-2017-152583,30-10-17,Same Day,RA-19945,Ryan Akin,Texas,75217,Central
CA-2017-168858,23-11-17,Standard Class,JD-16150,Justin Deggeller,New York,10011,East
CA-2017-168858,23-11-17,Standard Class,JD-16150,Justin Deggeller,New York,10011,East
CA-2017-102554,15-06-17,Standard Class,KN-16705,Kristina Nunn,Alabama,36830,South
CA-2017-136448,18-09-17,First Class,AS-10090,Adam Shillingsburg,Pennsylvania,19143,East
CA-2017-136448,18-09-17,First Class,AS-10090,Adam Shillingsburg,Pennsylvania,19143,East
CA-2017-136448,18-09-17,First Class,AS-10090,Adam Shillingsburg,Pennsylvania,19143,East
CA-2017-136448,18-09-17,First Class,AS-10090,Adam Shillingsburg,Pennsylvania,19143,East
CA-2017-136448,18-09-17,First Class,AS-10090,Adam Shillingsburg,Pennsylvania,19143,East
CA-2017-114258,10-11-17,Second Class,EM-13825,Elizabeth Moffitt,Texas,75081,Central
CA-2017-128699,05-12-17,Second Class,ND-18370,Natalie DeCherney,Florida,32216,South
CA-2017-122644,17-11-17,Standard Class,SF-20965,Sylvia Foulston,Ohio,43229,East
CA-2017-122644,17-11-17,Standard Class,SF-20965,Sylvia Foulston,Ohio,43229,East
CA-2017-111815,10-03-17,Standard Class,EP-13915,Emily Phan,Michigan,48127,Central
CA-2017-111815,10-03-17,Standard Class,EP-13915,Emily Phan,Michigan,48127,Central
CA-2017-120705,11-09-17,Standard Class,MG-17875,Michael Grace,Florida,33311,South
CA-2017-142034,28-09-17,Standard Class,KB-16240,Karen Bern,Minnesota,56301,Central
CA-2017-142034,28-09-17,Standard Class,KB-16240,Karen Bern,Minnesota,56301,Central
CA-2017-142034,28-09-17,Standard Class,KB-16240,Karen Bern,Minnesota,56301,Central
CA-2017-125115,10-04-17,Same Day,RD-19930,Russell D'Ascenzo,Texas,78745,Central
CA-2017-125115,10-04-17,Same Day,RD-19930,Russell D'Ascenzo,Texas,78745,Central
CA-2017-140326,06-09-17,First Class,HW-14935,Helen Wasserman,Illinois,60653,Central
CA-2017-140326,06-09-17,First Class,HW-14935,Helen Wasserman,Illinois,60653,Central
CA-2017-140326,06-09-17,First Class,HW-14935,Helen Wasserman,Illinois,60653,Central
CA-2017-148922,15-12-17,Second Class,SU-20665,Stephanie Ulpright,Mississippi,39212,South
CA-2017-148922,15-12-17,Second Class,SU-20665,Stephanie Ulpright,Mississippi,39212,South
CA-2017-148922,15-12-17,Second Class,SU-20665,Stephanie Ulpright,Mississippi,39212,South
CA-2017-121216,25-12-17,Second Class,MM-17920,Michael Moore,Texas,77840,Central
CA-2017-121216,25-12-17,Second Class,MM-17920,Michael Moore,Texas,77840,Central
CA-2017-155292,01-11-17,First Class,RD-19810,Ross DeVincentis,Kentucky,40475,South
CA-2017-155292,01-11-17,First Class,RD-19810,Ross DeVincentis,Kentucky,40475,South
CA-2017-155292,01-11-17,First Class,RD-19810,Ross DeVincentis,Kentucky,40475,South
CA-2017-155292,01-11-17,First Class,RD-19810,Ross DeVincentis,Kentucky,40475,South
CA-2017-107832,26-11-17,Second Class,FH-14275,Frank Hawley,Pennsylvania,19120,East
CA-2017-118542,05-12-17,Standard Class,CC-12550,Clay Cheatham,California,90008,West
CA-2017-118542,05-12-17,Standard Class,CC-12550,Clay Cheatham,California,90008,West
CA-2017-152737,12-11-17,Standard Class,TS-21505,Tony Sayre,California,94122,West
CA-2017-152737,12-11-17,Standard Class,TS-21505,Tony Sayre,California,94122,West
CA-2017-109757,09-09-17,Second Class,MD-17350,Maribeth Dona,Ohio,44312,East
CA-2017-109757,09-09-17,Second Class,MD-17350,Maribeth Dona,Ohio,44312,East
CA-2017-109757,09-09-17,Second Class,MD-17350,Maribeth Dona,Ohio,44312,East
CA-2017-109757,09-09-17,Second Class,MD-17350,Maribeth Dona,Ohio,44312,East
CA-2017-103877,14-09-17,Standard Class,RD-19660,Robert Dilbeck,Missouri,64055,Central
CA-2017-168109,03-07-17,Same Day,JK-15640,Jim Kriz,Washington,98105,West
CA-2017-168109,03-07-17,Same Day,JK-15640,Jim Kriz,Washington,98105,West
CA-2017-168109,03-07-17,Same Day,JK-15640,Jim Kriz,Washington,98105,West
CA-2017-168109,03-07-17,Same Day,JK-15640,Jim Kriz,Washington,98105,West
US-2017-126081,04-07-17,Standard Class,FC-14335,Fred Chung,Texas,75150,Central
CA-2017-117023,12-08-17,Standard Class,JW-15955,Joni Wasserman,New York,11561,East
CA-2017-117023,12-08-17,Standard Class,JW-15955,Joni Wasserman,New York,11561,East
CA-2017-117807,07-10-17,Standard Class,DK-13090,Dave Kipp,Nebraska,68025,Central
CA-2017-161823,08-09-17,Standard Class,AG-10300,Aleksandra Gannaway,California,94122,West
CA-2017-121839,28-09-17,Standard Class,MH-18115,Mick Hernandez,Ohio,43130,East
CA-2017-158729,21-12-17,First Class,AC-10450,Amy Cox,Louisiana,70506,South
CA-2017-146535,30-11-17,Standard Class,FM-14290,Frank Merwin,Kentucky,40475,South
CA-2017-146535,30-11-17,Standard Class,FM-14290,Frank Merwin,Kentucky,40475,South
CA-2017-148012,15-12-17,Standard Class,KM-16225,Kalyca Meade,Pennsylvania,19143,East
CA-2017-138310,30-06-17,Standard Class,NP-18700,Nora Preis,Colorado,80219,West
CA-2017-112956,27-08-17,Standard Class,TH-21550,Tracy Hopkins,Maryland,21044,East
CA-2017-112956,27-08-17,Standard Class,TH-21550,Tracy Hopkins,Maryland,21044,East
CA-2017-112956,27-08-17,Standard Class,TH-21550,Tracy Hopkins,Maryland,21044,East
CA-2017-112529,21-11-17,First Class,SC-20770,Stewart Carmichael,Texas,78207,Central
CA-2017-112529,21-11-17,First Class,SC-20770,Stewart Carmichael,Texas,78207,Central
CA-2017-141929,08-09-17,Standard Class,RA-19285,Ralph Arnett,California,90004,West
CA-2017-141929,08-09-17,Standard Class,RA-19285,Ralph Arnett,California,90004,West
CA-2017-141929,08-09-17,Standard Class,RA-19285,Ralph Arnett,California,90004,West
CA-2017-113530,21-05-17,Second Class,BC-11125,Becky Castell,California,94109,West
CA-2017-113530,21-05-17,Second Class,BC-11125,Becky Castell,California,94109,West
CA-2017-113530,21-05-17,Second Class,BC-11125,Becky Castell,California,94109,West
CA-2017-113530,21-05-17,Second Class,BC-11125,Becky Castell,California,94109,West
CA-2017-155957,30-11-17,Standard Class,CC-12610,Corey Catlett,Ohio,43229,East
CA-2017-155957,30-11-17,Standard Class,CC-12610,Corey Catlett,Ohio,43229,East
CA-2017-132178,08-05-17,Second Class,DB-12970,Darren Budd,California,90004,West
CA-2017-132178,08-05-17,Second Class,DB-12970,Darren Budd,California,90004,West
CA-2017-109960,11-12-17,Second Class,DB-13210,Dean Braden,Michigan,48234,Central
CA-2017-109960,11-12-17,Second Class,DB-13210,Dean Braden,Michigan,48234,Central
CA-2017-109960,11-12-17,Second Class,DB-13210,Dean Braden,Michigan,48234,Central
CA-2017-109960,11-12-17,Second Class,DB-13210,Dean Braden,Michigan,48234,Central
CA-2017-133004,05-09-17,Standard Class,AJ-10945,Ashley Jarboe,Indiana,46226,Central
CA-2017-168102,30-04-17,Standard Class,CP-12340,Christine Phan,Florida,32216,South
CA-2017-158036,14-09-17,Standard Class,DB-13555,Dorothy Badders,Ohio,43017,East
US-2017-129777,09-07-17,Standard Class,FM-14290,Frank Merwin,Massachusetts,2169,East
US-2017-129777,09-07-17,Standard Class,FM-14290,Frank Merwin,Massachusetts,2169,East
CA-2017-154109,11-11-17,Standard Class,ML-17410,Maris LaWare,Pennsylvania,19143,East
CA-2017-154109,11-11-17,Standard Class,ML-17410,Maris LaWare,Pennsylvania,19143,East
CA-2017-140760,05-06-17,Second Class,DO-13435,Denny Ordway,Arizona,85204,West
CA-2017-140760,05-06-17,Second Class,DO-13435,Denny Ordway,Arizona,85204,West
CA-2017-160416,18-11-17,Second Class,AD-10180,Alan Dominguez,New York,10701,East
CA-2017-169411,29-12-17,Standard Class,AC-10615,Ann Chong,New York,14609,East
CA-2017-160087,22-03-17,Standard Class,EN-13780,Edward Nazzal,Texas,75220,Central
CA-2017-113670,17-10-17,First Class,RS-19765,Roland Schwarz,California,90045,West
